FID,Station,Year,x,y,Open.Water,Developed.Open,Developed.Low,Developed.Mid,Developed.High,Barren,Deciduous,Coniferous,Mixed,Scrub,Grassland,Pasture,Cultivated.Crops,Woody.Wetlands,Herbaceus.Wetlands,road_density,camera,random,forest_edgedensity,stream_density,snow_depth
1974,9R117B,2019,233963,4704087,0.000236295,0.043123819,0.003071834,0.002008507,0.000118147,0.001299622,0.410562382,0.087665406,0.173440454,0.004253308,0.00094518,0.243265595,0.030009452,0,0,1.250033339,Browning,0.519754067,39.81568998,0.67097645,99.06555556
1975,9R118A,2019,238796,4704322,0.000708885,0.049621928,0.004962193,0.001535917,0.000118147,0,0.152173913,0.092863894,0.180293006,0.003544423,0.005198488,0.365666352,0.142958412,0,0.000354442,1.255745014,Bushnell,0.008486813,42.33616887,0.700050533,73.86111111
1976,9R118B,2019,238486,4706986,0.001654064,0.054229679,0.006143667,0.002008507,0.000118147,0,0.295250473,0.085775047,0.151937618,0.006734405,0.000118147,0.228733459,0.162570888,0.004725898,0,1.274540007,Bushnell,0.987372847,71.99117832,0.726440609,87.56
1977,9R119A,2019,262537,4704959,0.000827032,0.064390359,0.001772212,0.00094518,0.000118147,0,0.678993384,0.020085066,0.055056711,0.018312854,0.001063327,0.150992439,0.006616257,0.000827032,0,1.226939976,Bushnell,0.3439886,64.66603655,0.631569539,76.23888889
1978,9R119B,2019,264273,4706242,0.012996219,0.081403592,0.011342155,0.008034026,0.002481096,0,0.511696597,0.05647448,0.125,0.01807656,0.004253308,0.123464083,0,0.03331758,0.011460302,1.2808757,Bushnell,0.092939305,64.3115942,0.679729666,76.70333333
1979,9R11A,2019,143396,4674522,0.000590737,0.036153119,0.032844991,0.004489603,0.000590737,0,0.401701323,0.031899811,0.128189981,0.004135161,0.000354442,0.309664461,0.049385633,0,0,1.87919288,Bushnell,0.043529984,62.2637051,0.532115911,109.1271605
1980,9R11B,2019,142731,4673584,0.06899811,0.079040643,0.064862949,0.014177694,0.001063327,0.000708885,0.400519849,0.015949905,0.123700378,0.003662571,0.000354442,0.206521739,0.01760397,0.000118147,0.002717391,1.860805733,Bushnell,0.395375654,83.88468809,0.537297567,81.80972222
1981,9R120A,2019,267883,4704927,0,0.039738195,0.007597008,0.002103787,0,0,0.42601683,0.090112202,0.18513324,0.014609631,0,0.10086489,0.056685367,0.06884058,0.00829827,1.413628561,Bushnell,0.299235921,59.29562101,0.641126126,69.73555556
1982,9R120B,2019,267106,4705973,0,0.02688172,0.00631136,0.001753156,0,0,0.529102384,0.066503039,0.129499766,0.009817672,0.002220664,0.082515194,0.069541842,0.067087424,0.008765778,1.385466615,Bushnell,0.793048298,45.50412966,0.674481079,75.96777778
1983,9R12A,2019,146582,4674872,0,0.139317438,0.028751753,0.016947172,0.006661992,0.001636279,0.374240299,0.020336606,0.122370266,0.003038803,0.001519402,0.266947172,0.014609631,0.003389434,0.000233754,1.882131982,Browning,0.870587686,67.04846501,0.548017333,109.2422222
1984,9R12B,2019,147496,4673780,0.000354442,0.121810019,0.026937618,0.010396975,0.002953686,0.002362949,0.361294896,0.023275047,0.144494329,0.003898866,0.003780718,0.291115312,0.007325142,0,0,1.862193306,Bushnell,0.564093807,71.04599874,0.555395146,87.83444444
1985,9R133A,2019,205424,4709953,0,0.032491819,0.00198691,0.000350631,0.000116877,0,0.542075736,0.09887798,0.203950444,0.006077606,0.001051893,0.103553062,0.009467041,0,0,1.399379969,Reconyx,0.529426957,39.50444133,0.75702319,94.31
1986,9R133B,2019,205813,4711288,0.00116877,0.041491351,0.004207574,0.00116877,0.000116877,0,0.510752688,0.062762973,0.180691912,0.007012623,0.001753156,0.099228612,0.082047686,0.002688172,0.004908836,1.39670668,Reconyx,0.545398966,54.07511298,0.775624301,91.87160494
1987,9R134A,2019,208068,4709663,0.002008507,0.041351607,0.005434783,0.000590737,0,0,0.591091682,0.053166352,0.181828922,0.004725898,0.000708885,0.090500945,0.009806238,0.018785444,0,1.385734286,Reconyx,0.29060992,56.23818526,0.753148675,108.9011111
1988,9R134B,2019,210079,4710368,0.009215501,0.05139414,0.004017013,0.000236295,0,0,0.493856333,0.05139414,0.204040643,0.039933837,0.00508034,0.109640832,0.026346881,0.00460775,0.000236295,1.385455745,Browning,0.668525297,77.70163831,0.763567269,104.1638889
1989,9R135A,2019,236145,4711042,0.000236295,0.043714556,0.003426276,0.001299622,0,0,0.597826087,0.01713138,0.05139414,0.01713138,0.000827032,0.211602079,0.032017958,0.020793951,0.002599244,1.291441679,Bushnell,0.546156985,53.20573409,0.769249094,110.7688889
1990,9R135B,2019,235613,4709837,0.000354442,0.03981569,0.002835539,0.001299622,0,0,0.49397448,0.014650284,0.049149338,0.009569943,0.001890359,0.341091682,0.035916824,0.009451796,0,1.271471699,Bushnell,0.732135211,50.09451796,0.748814603,106.19
1991,9R136A,2019,239387,4709920,0.015122873,0.049621928,0.006143667,0.001063327,0.000354442,0,0.288752363,0.043241966,0.077386578,0.001181474,0.002126654,0.146384688,0.29076087,0.073487713,0.004371456,1.300345004,Bushnell,0.80736174,67.38342785,0.754893899,93.82666667
1992,9R136B,2019,240604,4710449,0.001535917,0.063563327,0.010042533,0.002126654,0.000118147,0,0.300685255,0.067344045,0.100189036,0.003426276,0.003898866,0.118147448,0.275519849,0.050094518,0.003308129,1.322323322,Bushnell,0.355571051,80.37964713,0.765505632,88.90222222
1993,9R137A,2019,263691,4708815,0.014650284,0.023747637,0.003308129,0.000118147,0,0.00047259,0.678757089,0.039579395,0.072306238,0.007325142,0.004962193,0.032017958,0.00508034,0.066635161,0.051039698,1.328663309,Bushnell,0.41082732,32.88437303,0.765084952,77.78148148
1994,9R137B,2019,263031,4710842,0,0.02729206,0.009569943,0.001181474,0,0,0.639413989,0.026583176,0.09676276,0.001535917,0,0.072660681,0.056592628,0.058601134,0.009806238,1.355621457,Bushnell,0.516146544,29.41871456,0.841688186,78.76777778
1995,9R148A,2019,236666,4713142,0.000590737,0.046431947,0.006143667,0.001299622,0,0,0.42592155,0.016304348,0.057655955,0.010160681,0.001299622,0.19907845,0.19955104,0.032254253,0.003308129,1.301644981,Bushnell,0.735996368,68.60428481,0.795214951,110.6432099
1996,9R148B,2019,234032,4713672,0.003308129,0.041706049,0.00460775,0.00094518,0.000236295,0,0.420250473,0.04584121,0.039224953,0.009097353,0.003662571,0.221526465,0.19860586,0.007325142,0.003662571,1.280088345,Bushnell,0.414897149,52.93005671,0.809215963,118.5211111
1997,9R17A,2019,138682,4678649,0.007679584,0.060727788,0.031309074,0.008861059,0.000236295,0.001063327,0.449787335,0.034144612,0.195888469,0.003662571,0.003071834,0.191280718,0.010042533,0.002008507,0.000236295,1.856443365,Bushnell,0.34433683,67.69848771,0.505913292,90.07111111
1998,9R17B,2019,138868,4680002,0.001417769,0.040879017,0.00555293,0.000827032,0,0,0.577977316,0.034026465,0.172377127,0.003189981,0.002244802,0.149338374,0,0.011814745,0.000354442,1.834493359,Bushnell,0.894216943,60.05828607,0.511299849,97.52222222
1999,9R18A,2019,142938,4679417,0.00047259,0.046077505,0.007088847,0.002717391,0.001063327,0.003898866,0.55694707,0.049385633,0.199196597,0.008506616,0.01157845,0.092627599,0,0.020085066,0.000354442,1.904745003,Bushnell,0.328475587,58.28607435,0.521232476,136.0740719
2000,9R18B,2019,144297,4678310,0.000236295,0.041351607,0.009806238,0.002008507,0.000118147,0,0.607632325,0.037925331,0.117793006,0.002953686,0.002717391,0.118265595,0.02918242,0.028827977,0.001181474,1.903423329,Bushnell,0.580489031,67.38342785,0.539777577,140.9766667
2001,9R19A,2019,145967,4679204,0.000467508,0.036699392,0.007830762,0.001870033,0.000233754,0,0.548387097,0.051192146,0.201262272,0.000818139,0.001285647,0.06287985,0.02571295,0.060892941,0.000467508,1.894358337,Bushnell,0.958376248,44.41327723,0.544035345,106.2851842
2002,9R19B,2019,145620,4677393,0.000827032,0.024102079,0.009215501,0.002362949,0.000118147,0.000590737,0.514413989,0.072188091,0.204749527,0.006616257,0.001890359,0.119092628,0.02918242,0.014650284,0,1.905486663,Bushnell,0.550680705,52.26055451,0.550315032,138.5148144
2003,9R1A,2019,225081,4664645,0.000236295,0.03887051,0.002835539,0.000354442,0,0.000590737,0.515004726,0.053166352,0.308010397,0.007679584,0.000827032,0.072424386,0,0,0,1.375788586,Browning,0.531813236,47.06206679,0.646422505,71.64568333
2004,9R1B,2019,222725,4664426,0.000354442,0.024574669,0.005789225,0.001535917,0.000354442,0.00047259,0.377362949,0.038043478,0.330694707,0.009097353,0.002481096,0.176748582,0.014886578,0.016540643,0.001063327,1.33386285,Reconyx,0.128747317,39.5400126,0.65099006,73.23333333
2005,9R269A,2019,153777,4712373,0.000236295,0.038516068,0.010396975,0.001890359,0.000118147,0,0.185964083,0.005198488,0.137878072,0,0.000354442,0.019848771,0.489248582,0.104324197,0.00602552,1.287793338,Bushnell,0.538625669,52.18178954,0.401732802,54.38555556
2006,9R273A,2019,157944,4714363,0.000118147,0.038043478,0.018312854,0.009215501,0.001772212,0.000118147,0.229087902,0.000590737,0.161034972,0.004725898,0.005198488,0.09676276,0.395203214,0.039224953,0.000590737,1.352780024,Bushnell,0.777171845,54.70226843,0.42896983,55.37555556
2007,9R274A,2019,161932,4713733,0.001890359,0.061318526,0.015122873,0.002481096,0.000354442,0.00047259,0.397566163,0.007915879,0.211838374,0.019139887,0.004489603,0.139532136,0.112476371,0.017958412,0.007443289,1.379946669,Bushnell,0.608957922,79.552615,0.501476355,57.55888889
2008,9R275A,2019,162147,4716028,0.001299622,0.064981096,0.019612476,0.004844045,0.000590737,0.000708885,0.197660681,0.008034026,0.102551985,0,0.000354442,0.055765595,0.519494329,0.020912098,0.003189981,1.345906695,Bushnell,0.565707728,46.94391934,0.474026966,54.24567995
2009,9R278A,2019,201459,4722270,0.005025713,0.117578308,0.022089762,0.005376344,0.000584385,0.005960729,0.410472183,0.104721833,0.22627396,0.010168303,0.003740065,0.066269285,0,0.020336606,0.001402525,1.578067994,Bushnell,0.817512198,95.68334113,0.95124043,88.39666667
2010,9R279A,2019,204070,4720651,0.000818139,0.041491351,0.005259467,0.000350631,0.000467508,0,0.327489481,0.108695652,0.147966339,0.01145395,0.001285647,0.256778869,0.076671342,0.012505844,0.008765778,1.508287123,Bushnell,0.139875199,68.02244039,0.950125799,106.5753087
2011,9R283A,2019,200571,4724042,0.000354442,0.118856333,0.024456522,0.006734405,0.001063327,0.006734405,0.543832703,0.03473535,0.203568053,0.008861059,0.008034026,0.032726843,0.003071834,0.006970699,0,1.641485035,Bushnell,0.051902973,78.68620038,0.96885212,95.31777778
2012,9R284A,2019,205133,4725472,0.01063327,0.110940454,0.004725898,0.001299622,0.000236295,0.000354442,0.38008034,0.045132325,0.123464083,0.001654064,0.000827032,0.247046314,0.009333648,0.062854442,0.001417769,1.618251426,Reconyx,0.656007641,68.36798992,1.0289343,129.8263889
2013,9R290A,2019,201640,4730053,0.003780718,0.060964083,0.009451796,0.00094518,0,0,0.536271267,0.045723062,0.201205104,0.006970699,0.006143667,0.077032136,0.001299622,0.04489603,0.005316635,1.962389946,Bushnell,0.632432254,86.64146188,0.990993551,107.14
2014,9R291A,2019,204411,4728181,0.003272557,0.033193081,0.002337541,0,0.000116877,0,0.489597943,0.059490416,0.207924264,0.002688172,0.006428237,0.144927536,0.005493221,0.044179523,0.000350631,1.754624009,Bushnell,0.088813859,67.5159732,1.028853357,130.9827178
2015,9R296A,2019,228377,4735992,0.000467508,0.059256662,0.014843385,0.001285647,0.000350631,0,0.364773259,0.016479663,0.091748481,0.018349696,0.000701262,0.110682562,0.301309023,0.018466573,0.001285647,1.349000025,Browning,0.316361009,82.9827022,1.042922497,115.1211111
2016,9R297A,2019,228201,4740311,0.002220664,0.063931744,0.022323516,0.004441328,0.000467508,0,0.54745208,0.013207106,0.110565685,0.009233287,0.001519402,0.077255727,0.123188406,0.02057036,0.003623188,1.394388556,Bushnell,0.391990302,67.08742403,1.065062932,123.0291667
2017,9R298A,2019,222397,4743368,0.002008507,0.047022684,0.012878072,0.000827032,0.000236295,0,0.387523629,0.021502836,0.117320416,0.007915879,0.001772212,0.111885633,0.27870983,0.010396975,0,1.455940048,Bushnell,0.991643536,62.18494014,1.065328905,121.7333333
2018,9R299A,2019,228178,4743249,0.000590737,0.047377127,0.011814745,0.003308129,0.000354442,0.000118147,0.480505671,0.0161862,0.105505671,0.005907372,0.000708885,0.049858223,0.259806238,0.014650284,0.003308129,1.396728567,Bushnell,0.788838238,62.2637051,1.0790369,99.06666667
2019,9R2A,2019,228209,4663651,0.000236295,0.047022684,0.008506616,0.001535917,0,0.000236295,0.477197543,0.031309074,0.158199433,0.003426276,0.001890359,0.210420605,0.028119093,0.019494329,0.012405482,1.319351693,Browning,0.872549989,69.15563957,0.659006039,89.57555556
2020,9R2B,2019,225916,4663084,0.00911641,0.039504441,0.005610098,0.001285647,0,0.000584385,0.485741,0.049906498,0.243221131,0,0.001051893,0.147849462,0.011570827,0.001285647,0.003272557,1.282143335,Reconyx,0.647514036,51.19214586,0.662319799,82.73666667
2021,9R300A,2019,222656,4749056,0.000827032,0.037925331,0.018549149,0.004489603,0.000354442,0,0.392840265,0.009569943,0.05741966,0.00460775,0,0.217273157,0.223653119,0.032017958,0.00047259,1.465255022,Bushnell,0.051256209,63.87838689,1.05697516,94.0740751
2022,9R301A,2019,226881,4747885,0.005726975,0.072814399,0.009934549,0.001402525,0.000350631,0,0.283193081,0.022323516,0.088826554,0.007830762,0.000701262,0.200327256,0.243338008,0.059841047,0.003389434,1.40179501,Bushnell,0.050292752,61.32148979,1.043386519,98.82555556
2023,9R302A,2019,219443,4752339,0.003780718,0.039461248,0.00460775,0.001417769,0.000354442,0.000118147,0.393785444,0.056238185,0.146148393,0.002362949,0.000590737,0.148275047,0.103969754,0.096408318,0.002481096,1.60605665,Bushnell,0.607449958,95.18746062,1.013319475,72.24444444
2024,9R303A,2019,223406,4752445,0.003308129,0.021502836,0.009924386,0.000708885,0.000354442,0,0.493265595,0.022802457,0.111885633,0.008034026,0.003308129,0.15418242,0.117084121,0.046550095,0.007088847,1.519588556,Bushnell,0.130175909,84.75110271,1.009835949,78.81388889
2025,9R335A,2019,258828,4701531,0.006077606,0.046166433,0.006428237,0.001636279,0,0,0.426484338,0.104604956,0.089995325,0.001636279,0,0.071879383,0.018817204,0.198690977,0.027582983,1.240295666,Bushnell,0.939639334,69.19121085,0.581711795,68.92777778
2026,9R335B,2019,257744,4701820,0.003189981,0.043123819,0.004844045,0.001063327,0,0,0.39862949,0.100661626,0.076795841,0.001890359,0,0.129962193,0.038988658,0.183601134,0.017249527,1.256059964,Bushnell,0.628995064,63.79962193,0.610432367,68.00246806
2027,9R336A,2019,139262,4684256,0.004253308,0.040997164,0.005434783,0.000827032,0,0,0.706994329,0.024929112,0.107632325,0.003780718,0.004489603,0.05741966,0.010160681,0.022566163,0.010515123,1.560540046,Bushnell,0.873921656,54.97794581,0.519117594,129.1455556
2028,9R336B,2019,139187,4683235,0.00602552,0.055293006,0.00602552,0.000827032,0,0.000118147,0.6713138,0.024102079,0.130907372,0.002717391,0.010515123,0.058955577,0.005434783,0.025165406,0.002599244,1.63828717,Bushnell,0.477689286,64.15406427,0.519931521,128.1716041
2029,9R340A,2019,165301,4713631,0.001181474,0.052339319,0.006734405,0.001063327,0.001063327,0,0.306238185,0.036389414,0.260869565,0.002953686,0.000708885,0.153000945,0.134097353,0.042533081,0.000827032,1.430240001,Bushnell,0.604812888,67.54095778,0.578186552,60.63666667
2030,9R34A,2019,119469,4686626,0.001402525,0.042893876,0.009700795,0.001519402,0.000350631,0,0.545231417,0.055867228,0.094436653,0.01145395,0.002921926,0.153225806,0.006545115,0.067321178,0.0071295,1.144145693,Bushnell,0.816997648,65.37322736,0.416523695,82.46173047
2031,9R34B,2019,119994,4685402,0.001772212,0.036625709,0.005789225,0.001181474,0.000354442,0,0.620510397,0.055883743,0.135278828,0.012287335,0.001063327,0.085302457,0.006852552,0.033908318,0.003189981,1.220728551,Bushnell,0.285046444,60.21581601,0.436328153,89.54333333
2032,9R354A,2019,165791,4709241,0.000354442,0.042651229,0.008742911,0.000590737,0.000236295,0,0.345935728,0.02918242,0.213256144,0.002008507,0.002362949,0.282608696,0.069352552,0.002481096,0.000236295,1.353713334,Bushnell,0.645521727,73.80277253,0.606913209,86.29333333
2033,9R35A,2019,122651,4685754,0.001402525,0.028284245,0.002337541,0.000818139,0,0,0.636395512,0.0514259,0.159887798,0.003389434,0.003038803,0.097124825,0.012973352,0.002921926,0,1.310338318,Bushnell,0.084399865,48.27021973,0.4411922,91.82592818
2034,9R35B,2019,121446,4684609,0.000584385,0.03798504,0.005376344,0.001753156,0.000233754,0,0.602968677,0.03482936,0.135343619,0.004324451,0.005376344,0.122720898,0.028401122,0.009700795,0.010402057,1.281557117,Bushnell,0.207350383,47.25728534,0.450755366,95.16444444
2035,9R36A,2019,126057,4686423,0.001063327,0.050685255,0.010042533,0.002481096,0.000236295,0.000118147,0.486413043,0.021975425,0.100661626,0.00508034,0.004725898,0.180529301,0.030718336,0.088019849,0.017249527,1.394277113,Bushnell,0.164675609,68.76181474,0.467596188,81.49382755
2036,9R36B,2019,127708,4685204,0.005907372,0.042060491,0.01713138,0.010160681,0.001772212,0.001535917,0.5625,0.018194707,0.074432892,0.001772212,0.003898866,0.173558601,0.045250473,0.040524575,0.001299622,1.448114991,Bushnell,0.635219503,65.41430372,0.490035564,80.45888889
2037,9R3A,2019,222356,4668165,0.00094518,0.053757089,0.007443289,0.002362949,0.000118147,0,0.379962193,0.066635161,0.207230624,0.003898866,0.002835539,0.242084121,0.022093573,0.008152174,0.002481096,1.483970046,Browning,0.130744238,74.70856963,0.614327013,76.77777778
2038,9R3B,2019,222992,4666036,0.00094518,0.053638941,0.012287335,0.002835539,0.000354442,0.00047259,0.319943289,0.083412098,0.262405482,0.001535917,0.003189981,0.172140832,0.068289225,0.017485822,0.001063327,1.39993,Reconyx,0.163483887,63.52394455,0.632196939,79.63444444
2039,9R46A,2019,118933,4691079,0.00094518,0.03473535,0.00602552,0.00094518,0,0,0.675212665,0.018549149,0.123936673,0.008152174,0.016776938,0.082230624,0.024102079,0.008152174,0.000236295,1.003311823,Bushnell,0.28143148,50.13390044,0.340119501,68.28111111
2040,9R46B,2019,117733,4691632,0.000118147,0.043832703,0.017840265,0.002008507,0,0,0.647329868,0.00047259,0.049740076,0.003426276,0.00602552,0.0463138,0.174858223,0.007797732,0.000236295,0.947813426,Bushnell,0.935328254,55.17485822,0.325258195,58.13950571
2041,9R47A,2019,123042,4691061,0.001890359,0.034617202,0.008034026,0.00094518,0.000118147,0.001654064,0.652173913,0.014532136,0.183601134,0.001535917,0.003189981,0.058246692,0.025401701,0.014059546,0,1.160995026,Bushnell,0.137471334,50.21266541,0.378765777,72.10740494
2042,9R47B,2019,121893,4690287,0.002244802,0.030363894,0.004844045,0.002362949,0.000236295,0.003780718,0.5856569,0.025637996,0.144139887,0.002953686,0.005316635,0.075378072,0.08518431,0.029655009,0.002244802,1.146553377,Bushnell,0.95454949,58.20730939,0.375027312,70.41777778
2043,9R48A,2019,125838,4691419,0.003071834,0.028000945,0.013941399,0.001535917,0,0.000590737,0.507561437,0.023275047,0.265949905,0.005789225,0.006734405,0.14165879,0,0.001181474,0.000708885,1.249928335,Bushnell,0.891866815,44.5415879,0.416493957,72.59444444
2044,9R48B,2019,126807,4691912,0.002835539,0.039579395,0.009097353,0.001417769,0,0,0.572896975,0.035562382,0.178520794,0.00649811,0.007088847,0.122637051,0.000118147,0.022329868,0.001417769,1.267041663,Bushnell,0.343187988,58.48298677,0.414527732,75.98222222
