Station,Year,x,y,Open.Water,Developed.Open,Developed.Low,Developed.Mid,Developed.High,Barren,Deciduous,Coniferous,Mixed,Scrub,Grassland,Pasture,Cultivated.Crops,Woody.Wetlands,Herbaceus.Wetlands,road_density,camera,random,forest_edgedensity,snow_depth,deer
TH - 1734,2016,475850,4890195,0.012659424,0.041615494,0.020264525,0.012942844,0.002975909,0.003070383,0.445299953,0.167737364,0.043835616,0.032262636,0.017146906,0.067264998,0,0.130278696,0.002645253,0.733404727,Browning,0.170153082,84.74256023,183.5634408,0.291008941
TH - 1740,2016,498308,4891681,0.074638769,0.037718146,0.011165322,0.009570276,0.001595046,0.012525802,0.618643273,0.0636611,0.025708388,0.028335523,0.017076375,0.00211109,0,0.089134922,0.008115969,0.504973077,Browning,0.984325434,68.22730969,269.3345441,0.338104067
TH - 1742,2016,508295,4891840,0.006990054,0.002298743,0.007693751,0.00211109,9.38E-05,0.000562957,0.626665416,0.084912742,0.038421843,0.057750047,0.006520923,9.38E-05,0,0.162319384,0.003565397,0.479618333,Browning,0.164657349,55.32620254,228.6084601,0.290077821
TH - 1811,2016,498005,4886551,0.007557865,0.037222485,0.003637222,0.001794993,0.000188947,0.000377893,0.692678318,0.078318375,0.033160132,0.007652338,0.000661313,9.45E-05,0,0.135238545,0.0014171,0.42798275,Browning,0.863496338,55.09368603,257.7108199,0.401967322
TH - 1877,2016,477836,4883358,0.005817226,0.032041659,0.001454307,0.000422218,0,4.69E-05,0.570557328,0.158050291,0.037530494,0.018859073,0.006802402,0.004175267,0,0.161897166,0.002345656,0.637913333,Reconyx,0.15509315,57.82823544,195.4704929,0.232781748
TH - 1884,2016,505594,4884318,0.006051792,0.011446801,0,0,0,0,0.686714205,0.027491087,0.13665791,0.013370238,0.000422218,0,0,0.112216176,0.005629574,0.364898083,Browning,0.245601424,48.88346782,291.8444927,0.323388445
TH - 1950,2016,486950,4879776,0.014636892,0.009429536,0,0,4.69E-05,0.000703697,0.675595797,0.129011071,0.043957591,0.003143179,0.022049165,0,0,0.098470632,0.002955526,0.476249308,Browning,0.00076588,52.10483518,277.1438598,0.281029275
TH - 1951,2016,489655,4878364,0.005148795,0,0,0,0,4.72E-05,0.511950874,0.249645725,0.103589986,0.00155881,0.002314596,0,0,0.120831365,0.004912612,0.422509533,Reconyx,0.574071797,46.4651236,224.6111398,0.895472455
TH - 2011,2016,448326,4873221,0.05507794,0.025224374,0.024326878,0.010533774,0.001039206,0.011478507,0.240859707,0.075200756,0.065044875,0.061502126,0.01228153,0.106235239,0.109589041,0.193906471,0.007699575,1.522351238,Browning,0.983764576,82.56967407,192.9259908,0.555384655
TH - 2015,2016,464311,4873402,0.00070855,0.013934813,0.00099197,0.00042513,0,0,0.461502126,0.141568257,0.047000472,0.002078413,0.017430326,0.001511573,0,0.302503543,0.010344828,0.984992667,Reconyx,0.528068082,58.51047079,201.3748448,0.276376208
TH - 2022,2016,491693,4875304,0.008030231,0,0,0,0,4.72E-05,0.70070855,0.08375059,0.088946623,0.007699575,0.000944733,0,0,0.107463392,0.002409069,0.345570273,Reconyx,0.452079522,35.6006928,241.9562719,0.43100709
TH - 2083,2016,452517,4871268,0.020832342,0.040998811,0.049322235,0.043091558,0.01431629,0.000285375,0.261212842,0.061640904,0.019548157,0.011510107,0.012128419,0.10549346,0.016361474,0.318287753,0.024970273,1.297786656,Browning,0.818023411,79.34998018,216.9895174,0.273033183
TH - 2092,2016,487274,4872763,0.005535748,0.010508538,0,0.000140739,0,0,0.622021017,0.128072809,0.022142991,0.014214674,0.001454307,0,0,0.194220304,0.001688872,0.406913556,Browning,0.411189652,65.09976856,259.9466364,0.951588571
TH - 2162,2016,483660,4869007,0.063958432,0.02895607,0.00085026,0.00028342,4.72E-05,4.72E-05,0.496315541,0.173972603,0.07047709,0.032829476,0.006093529,0,0,0.123476618,0.002692489,0.517967444,Browning,0.989671932,87.21461187,453.1715402,0.707809494
TH - 2226,2016,456938,4861566,0.028851567,0.016372678,0.009992494,0.006661663,0.000562957,0.001266654,0.099361982,0.042690936,0.007740664,0.008632014,0.012244324,0.290955151,0.140551698,0.264027022,0.070088197,1.08821,Browning,0.883715839,52.49577782,220.002106,0.372601933
TH - 2228,2016,462208,4864829,0.00211109,0.029179959,0.005160443,0.001548133,9.38E-05,0.000562957,0.255441922,0.309626572,0.024488647,0.014543066,0.0028617,0.18784012,0.054466129,0.098001501,0.014073935,1.03744525,Browning,0.665625679,73.93507225,223.7496855,0.35538573
TH - 2238,2016,504319,4862656,0.286779884,0.008162882,4.69E-05,9.38E-05,0,0.011493714,0.376712329,0.087774442,0.157065115,0.002158003,0.004503659,0,0,0.058735222,0.00647401,0.201733417,Browning,0.01579203,50.00938262,418.0099732,0.568342576
TH - 2239,2016,507739,4864572,0.247142182,0,0,0,0,0.03037317,0.342560227,0.142135097,0.113226264,0.006565895,0.003306566,0,0,0.092253188,0.022437411,0.195459417,Browning,0.498852078,45.09526059,398.3464118,0.293351252
TH - 2374,2016,478736,4854467,0.021492678,0.031648559,0.00099197,0.000377893,0,0,0.454936231,0.341993387,0.059140293,0.005479452,0.001794993,0.00028342,0,0.079829948,0.002031176,0.806743556,Browning,0.598927318,61.18721461,435.5519017,0.688014731
TH - 2506,2016,441775,4846940,0.003778932,0.024232404,0.002786963,0.000472367,0,0,0.390222012,0.132735002,0.018752952,0.003401039,0.003212093,0.046528106,0,0.357250827,0.016627303,0.807801231,Browning,0.829707373,104.0466068,604.740566,0.478510962
TH - 2577,2016,441482,4843818,0.001228153,0.023571091,0.005148795,0.00113368,0.00014171,0,0.417713746,0.163013699,0.019130846,0.001322626,0.007274445,0.005432215,0,0.331270666,0.023618328,0.750892167,Browning,0.422659715,95.24484333,437.538637,0.702274186
TH - 2585,2016,473323,4843860,0.026159334,0.052889417,0.005802616,0.002092747,9.51E-05,0.000760999,0.400475624,0.338834721,0.107633769,0.008370987,0.02587396,0.008466112,0.005992866,0.016218787,0.000332937,1.102936658,Browning,0.640428381,66.84106223,327.939587,0.452334695
TH - 2651,2016,453479,4839656,0.005432215,0.018138876,0.005951819,0.001889466,0.00014171,0,0.421020312,0.099527633,0.032971186,0.005054322,0.033065659,0.01497402,0.008833255,0.289230043,0.063769485,0.924383667,Browning,0.423311515,97.89009605,534.8207276,0.491056639
TH - 2656,2016,472793,4841192,0.004298536,0.050968351,0.003778932,0.001039206,4.72E-05,0.000755786,0.575814832,0.225885687,0.063344355,0.008502598,0.026877657,0.009825224,0.003070383,0.025460557,0.000330657,1.122853077,Browning,0.886362601,63.95843174,342.3404038,0.755662039
TH - 2719,2016,439958,4837961,0.001125915,0.016794896,0.005817226,0.000985175,0,0,0.595890411,0.076233815,0.022565209,0.000562957,0.000985175,0.000328392,0,0.263135673,0.015575155,0.6662862,Browning,0.395751322,87.9620942,430.3841263,0.648694183
TH - 2722,2016,454325,4838244,0.005160443,0.012572715,0.005441922,0.001782698,0,0,0.425548883,0.14674423,0.023456558,0.000938262,0.017592419,0.000328392,0.005817226,0.299587165,0.055029086,0.949096231,Browning,0.342079208,93.76368299,558.6372058,0.655418503
TH - 2795,2016,460722,4832741,0.001735785,0.026365172,0.006427097,0.001970351,0.000187652,0,0.46462751,0.2442766,0.027960218,0.00150122,0.029414524,0.031854006,0,0.154015763,0.009664102,1.097775222,Browning,0.046634885,88.32176143,515.6795127,0.367082858
TH - 2866,2016,460534,4827891,0.001854935,0.034482759,0.002996433,0.001141498,0,0,0.374982164,0.184256837,0.045184304,0.001141498,0.013317479,0.098692033,0.00351962,0.207752675,0.030677765,1.038971875,Browning,0.602629235,89.75029727,502.7151604,0.29357691
TH - 2871,2016,478762,4830019,0.038119981,0.025885687,0.002267359,0.00042513,4.72E-05,0,0.288899386,0.387860179,0.083845064,0.018564006,0.006802078,0.000944733,0.000661313,0.14180444,0.003873406,1.055866,Browning,0.47007447,87.18312077,424.5512144,0.789432305
TH - 2872,2016,485454,4827909,0.025082664,0.01384034,0.000661313,0.00014171,0,0,0.746953236,0.021256495,0.02810581,0.005573925,0.002503543,0.000330657,0,0.149787435,0.005762872,0.808520917,Browning,0.99801059,65.51724138,595.0522318,0.783958461
TH - 2874,2016,492171,4829422,0.021157816,0.011775192,0.005066617,0.001172828,0,0,0.733533496,0.023878777,0.031666354,0.043910677,0.010227059,0.002392569,0,0.111559392,0.003659223,0.5099477,Browning,0.96438045,69.82235566,337.0407835,0.429619136
TH - 2936,2016,457376,4823355,0.002439482,0.035841621,0.002580221,0.000891349,4.69E-05,0,0.416823044,0.105460687,0.06004879,0.001172828,0.012385063,0.153640458,0.011024582,0.185072246,0.012572715,0.915649444,Browning,0.016730718,93.29455182,502.552499,0.331265209
TH - 2940,2016,472077,4824884,0.020595182,0.0559282,0.028483703,0.012328767,0.001747756,0.000236183,0.320170052,0.122768068,0.016060463,0.038308928,0.022390175,0.177515352,0.14364667,0.038686821,0.00113368,1.198113333,Browning,0.699695269,89.19855141,386.5132843,0.510601953
TH - 2942,2016,480901,4823661,0.014643363,0.029853566,0.002786963,0.001039206,9.45E-05,9.45E-05,0.226499764,0.351487955,0.102834199,0.015446386,0.003212093,0.00056684,0.001228153,0.237883798,0.012328767,1.036010929,Browning,0.104411211,96.6934341,470.1747946,0.154994764
TH - 2943,2016,482331,4826212,0.019650449,0.012895607,0.000519603,0.00014171,0,0,0.463863958,0.102739726,0.099338687,0.001747756,0.00155881,0.002928673,0.001936703,0.288663203,0.004015116,0.951582353,Browning,0.840326092,94.18989136,519.7245666,0.662108701
TH - 3073,2016,437407,4816595,0.001454307,0.03837493,0.003190092,0.000844436,9.38E-05,0,0.601707637,0.132764121,0.030165134,0.001219741,0.011775192,0.071542503,0.000985175,0.104428598,0.001454307,0.822312111,Browning,0.854301694,63.16069306,489.4420865,0.131357974
TH - 3076,2016,447565,4815350,0.008913492,0.022142991,0.000281479,9.38E-05,0,0,0.796913117,0.058219178,0.017967724,0.007506099,0.001079002,0.001688872,0.001219741,0.079564646,0.004409833,0.847461375,Browning,0.091118094,50.86945643,523.7711679,0.133689563
TH - 3092,2016,508670,4818900,0.111418653,0.016044286,0.000422218,0.000328392,4.69E-05,0,0.747513605,0.056952524,0.009148058,0.001032089,0.001735785,0,0,0.054794521,0.000562957,0.147011778,Browning,0.025861488,36.49840495,486.7083495,0.225182171
TH - 3154,2016,476784,4813568,0.006614749,0.056905611,0.018952899,0.007599925,0.000609871,0.001641959,0.291658848,0.166869957,0.020970163,0.023597298,0.036076187,0.169825483,0.041471195,0.137689998,0.019515857,1.145438,Browning,0.659019274,101.785826,336.2957367,0.817975523
TH - 3157,2016,485594,4813216,0.001653283,0.03008975,0.005148795,0.003259329,0,0.001039206,0.305573925,0.347897969,0.13065659,0.030278696,0.001322626,0.0014171,0.005857345,0.135144072,0.000661313,0.979716433,Browning,0.503321813,80.97937333,464.4311901,0.368504603
TH - 3160,2016,499496,4814053,0.005488835,0.016513417,0.000140739,9.38E-05,0,0,0.673953837,0.072152374,0.147166448,0,0.000656784,0,0,0.083552261,0.000281479,0.473403,Browning,0.663825239,42.42509539,417.2366902,0.264010636
TH - 3304,2016,506578,4803575,0.030420406,0.0161077,0.005904582,0.00212565,4.72E-05,9.45E-05,0.662352385,0.068871044,0.117099669,0.001039206,0.002031176,0.002503543,0.003542749,0.08658479,0.00127539,0.4738844,Browning,0.73270491,43.74114313,507.0429384,0.214209378
TH - 3369,2016,483710,4800794,0.001464336,0.046055739,0.010675484,0.004818139,0.000519603,0.000188947,0.422768068,0.05748701,0.011620217,0.005432215,0.006849315,0.152290978,0.010439301,0.256967407,0.01242324,1.230897744,Browning,0.285948213,93.27664935,232.1298879,0.290612238
TH - 3372,2016,495180,4801350,0.071138403,0.049126122,0.007982995,0.002220123,0.000188947,0.001936703,0.365753425,0.259896079,0.090836089,0.004062352,0.00198394,0.001606046,0,0.13065659,0.012612187,1.026024,Browning,0.055201235,73.37427177,499.0024206,0.247833711
TH - 3444,2016,500507,4796589,0.002598016,0.040481814,0.012470477,0.006282475,0.000330657,0,0.223240435,0.503495513,0.082522437,0.021776098,0.025507794,0.004534719,0,0.074917336,0.00184223,0.821869069,Browning,0.909527279,77.24767753,446.4708357,0.35167588
TH - 3445,2016,503976,4798499,0.007652338,0.04322154,0.012328767,0.004581956,0.000236183,0,0.290410959,0.434907889,0.101369863,0.011809164,0.005290505,0.00212565,0,0.082002834,0.004062352,0.69304325,Browning,0.189615838,71.67375217,503.9419816,0.338741529
TH - 3518,2016,510405,4793375,0.001313567,0.009382623,0.000562957,0.000703697,4.69E-05,4.69E-05,0.634312254,0.10686808,0.159551511,0.000985175,0.000609871,0.000469131,0,0.08383374,0.001313567,0.590002667,Browning,0.156145011,37.67123288,425.5174463,0.223316834
TH - 3591,2016,518059,4790405,0.004644399,0.009617189,0,4.69E-05,0,0,0.629902421,0.049680991,0.14012948,0,0.000562957,0,0,0.15246763,0.01294802,0.570019333,Browning,0.695891803,46.31888409,276.2021454,0.295616616
TH - 3659,2016,505305,4787933,0.002627135,0.027725652,0.003706136,0.001548133,4.69E-05,0,0.263980109,0.243572903,0.239491462,0.000562957,0.004644399,0.024113342,0,0.159786076,0.028194783,0.855634556,Browning,0.027603826,61.94095202,363.6642702,0.446852573
TH - 3662,2016,517257,4787322,0.033821445,0.011195087,0,0,0,0,0.664903165,0.04152102,0.164194615,0.00056684,0.002456306,0,0,0.075956542,0.005384979,0.64256575,Browning,0.580810227,38.15147221,263.0464747,0.2769725
TH - 3663,2016,521533,4785773,0.005243269,0.011620217,0.00070855,0.00056684,0,0,0.577326405,0.136986301,0.172508266,0.000519603,0.00184223,0.000519603,0,0.087387813,0.004770902,0.573305778,Browning,0.587109313,33.11289561,320.5253836,0.454746217
TH - 3737,2016,534095,4780920,0.063344355,0.013320737,0.003212093,0.000236183,0,0,0.517760983,0.059140293,0.132168162,4.72E-05,0.0014171,0.00028342,0,0.204015116,0.005054322,0.685033111,Browning,0.896638812,47.88222327,410.7536906,0.787206991
TH - 3803,2016,514133,4778671,0.018280586,0.040009447,0.005857345,0.001606046,0.00028342,0,0.2867265,0.181624941,0.285545583,0.005715635,0.014454417,0.032168162,0.011242324,0.114501653,0.00198394,1.094960222,Browning,0.659205358,54.85750276,365.252705,0.548762577
TH - 3806,2016,526891,4777986,0.000985175,0.044661287,0.006098705,0.000938262,4.69E-05,4.69E-05,0.205760931,0.441546256,0.223118784,0.00211109,0.002486395,0.009804841,0,0.061550009,0.000844436,0.829070889,Browning,0.283254107,61.76893726,397.5136304,0.569356502
TH - 3879,2016,532236,4773138,0.007463392,0.018941899,0.004676429,0.000897496,0,4.72E-05,0.277184695,0.317572036,0.161313179,0.00085026,0.00014171,0.00056684,0.001936703,0.199055267,0.009352858,1.11206735,Browning,0.273342457,60.90379468,319.0669604,0
TH - 3947,2016,520968,4771565,0.013464065,0.047945205,0.018249202,0.005254269,0.000891349,0.000140739,0.246200038,0.355085382,0.094717583,0.005676487,0.006333271,0.079142428,0.004456746,0.119300056,0.003143179,1.237773311,Browning,0.510831791,75.96797398,298.1960552,0
TH - 3949,2016,530748,4769779,0.002392569,0.012103584,0.000562957,0.000187652,0,0,0.402983674,0.221805217,0.184884594,0.001548133,0.000516044,0.00211109,0,0.166494652,0.004409833,1.197867508,Browning,0.39304241,44.84893976,290.1378518,0
TH - 4022,2016,535865,4767432,0.014078478,0.03039239,0.007086801,0.001854935,0,0.001141498,0.317098692,0.254554102,0.130653983,0.019881094,0.006848989,0.02863258,0.003757432,0.173983353,0.010035672,1.359097,Browning,0.109802897,79.11216805,287.159708,0
ADK - 0410,2017,573916,4963496,0.002017264,0.020266467,0.001923438,0.000281479,0,0,0.536451492,0.211578157,0.098986677,0.017076375,0.025473822,0.025849127,0,0.05990805,0.000187652,1.010928,Browning,0.1251298,46.3345218,215.7463267,0.518542108
ADK - 0550,2017,565452,4954488,0.002908613,0.029179959,0.010790017,0.00211109,9.38E-05,0.001829612,0.416682304,0.267217114,0.058500657,0.028851567,0.057421655,0.001125915,4.69E-05,0.10775943,0.015481329,0.900787667,Browning,0.285108278,56.84305999,247.2975085,0.488894129
ADK - 0693,2017,567511,4949569,0.064130231,0.037202102,0.010414712,0.003987615,0.000140739,9.38E-05,0.112872959,0.545881028,0.073184462,0.028570088,0.005254269,0,0,0.109635954,0.008632014,0.683032556,Browning,0.125917663,70.61987865,291.1624892,0.334102541
ADK - 0775,2017,610832,4943185,0.010203118,0.032026453,0.016343883,0.002503543,0.000236183,0.003731696,0.28715163,0.476617855,0.038686821,0.010439301,0.008644308,0.031081719,0.004204062,0.072791686,0.005337742,1.57564375,Browning,0.951736294,67.3752165,161.8593063,0.737995639
ADK - 0905,2017,563433,4942512,0.019375117,0.016091199,0.003659223,0.000609871,0,4.69E-05,0.466644774,0.305404391,0.031103397,0.016794896,0.000469131,0,0,0.138299869,0.00150122,0.602770778,Browning,0.012178489,47.85137925,200.6559546,0.343632243
ADK - 0908,2017,577368,4934264,0.000377893,0.015351913,0.001464336,0.000472367,4.72E-05,0.00056684,0.503023146,0.145347189,0.194284365,0.008360888,0.005384979,0,0,0.124752008,0.00056684,0.660664889,Browning,0.773424036,31.66430483,143.7339319,0.428204892
ADK - 0910,2017,585492,4936634,0.015481329,0.017217114,0.012994933,0.002204916,4.69E-05,0.000140739,0.210123851,0.338431225,0.213829987,0.005957966,0.016841809,0.030165134,0,0.128964158,0.007599925,0.739965111,Browning,0.760228405,57.79696003,112.527592,0.48392049
ADK - 0915,2017,605341,4938624,0.000703697,0.013276412,0.006896228,0.000891349,0,0.000938262,0.413726778,0.261399887,0.228889097,0.006755489,0.007787577,0.01956277,0.000281479,0.038281103,0.000609871,1.326524545,Browning,0.968406383,28.3042472,66.92043478,0.672698997
ADK - 0920,2017,623432,4936831,0.238923004,0.018138876,0.02824752,0.008880491,0.000472367,0.006754842,0.092111479,0.158006613,0.009447331,0.009919698,0.022909778,0.072272083,0.065375531,0.21596599,0.052574398,1.187545567,Browning,0.139447796,43.64666982,28.51222826,0.862337552
ADK - 0987,2017,606016,4934920,0.007787577,0.011634453,0.000187652,0,0,0,0.484659411,0.215800338,0.209842372,0.004081441,0.002204916,0,0,0.050384688,0.013417151,1.299506355,Browning,0.987473863,33.19884906,52.25826087,0.645696923
ADK - 0992,2017,625596,4932522,0.361512479,0.060987052,0.035888534,0.010367799,0.001125915,0.001829612,0.171748921,0.208388065,0.009570276,0.005957966,0.007036968,0.010367799,0,0.105460687,0.009757928,0.929925789,Browning,0.397329328,43.26953149,15.23304348,0.603765468
ADK - 1048,2017,568048,4928976,0.092606493,0.026505911,0.005676487,0.000985175,9.38E-05,0,0.290532933,0.358228561,0.051088384,0.052261212,0.005817226,0,0,0.109776694,0.006427097,0.636866444,Browning,0.165871317,76.10871333,431.1320382,0.221183441
ADK - 1052,2017,584432,4929363,0.117288616,0.017666509,0.00155881,0.000330657,0,0.000377893,0.346008503,0.303117619,0.123807274,0.014076523,0.004534719,0,0,0.065800661,0.005432215,0.680567333,Browning,0.61759348,31.90048811,248.4480021,0.392585677
ADK - 1054,2017,591509,4929324,0.129428436,0.023760038,0.007652338,0.00170052,0,0.00056684,0.338356164,0.32711384,0.101606046,0.018233349,0.004393009,0.001322626,0.002975909,0.033868682,0.009022201,0.8387,Browning,0.74959307,44.48118407,236.650172,0.413659075
ADK - 1121,2017,576561,4926155,0.001228153,0.007179972,0.006754842,0.002172886,0.000188947,0,0.635191308,0.215635333,0.040009447,0.006991025,0.006282475,0,0,0.076854039,0.001511573,0.6097395,Browning,0.319458299,28.75137774,327.3036876,0.184683468
ADK - 1123,2017,582574,4923521,0.108597071,0.015021256,0.00184223,0.00028342,0,4.72E-05,0.218658479,0.442985357,0.133207369,0.005479452,0.004345772,0.000519603,0,0.065942371,0.003070383,0.648251111,Browning,0.203618064,47.01621792,294.9424989,0.391225238
